planet_id,planet_name,mass,radius,density,t_eq,flux,distance_to_star,period,habitable_score,star_name,temperature,st_rad,st_mass,st_metalicity,st_lum,st_spectral_type,st_subclass
KEPLER1570BKEPLER1570,Kepler-1570 b,776.1323276277063,1.07,5.56,836.0,76.457,0.16699,26.548955,0.0,Kepler-1570,5550.0,0.89,0.92,-0.04,0.41425,G,0.0
KEPLER159BKEPLER159,Kepler-159 b,776.1323276277063,2.38,2.55,447.0,33.463,0.082,10.139623,0.0,Kepler-159,4625.0,0.663,0.628,-0.04,-0.75443,M,0.0
KEPLER159CKEPLER159,Kepler-159 c,776.1323276277063,3.41,1.59,275.0,4.791,0.218,43.595792,0.0,Kepler-159,4625.0,0.663,0.628,-0.04,-0.75443,M,0.0
KEPLER1679BKEPLER1679,Kepler-1679 b,776.1323276277063,2.0692036,3.06,813.0,103.3,0.0892,9.75376,0.0,Kepler-1679,5501.0,0.873196,0.96,-0.04,-0.20132,G,0.0
KEPLER1696BKEPLER1696,Kepler-1696 b,776.1323276277063,2.80982017,2.05,454.0,10.04,0.3244,65.9409,0.0,Kepler-1696,5712.0,1.19811,1.02,-0.04,0.13884,G,0.0
KEPLER1709BKEPLER1709,Kepler-1709 b,776.1323276277063,3.12424875,1.79,472.0,11.7,0.32704,65.70459747,0.0,Kepler-1709,5918.0,1.043,1.003,-0.04,0.11547,G,0.0
KEPLER1710BKEPLER1710,Kepler-1710 b,776.1323276277063,3.19744103,1.11225,694.0,48.9,0.11583,14.91110039,0.0,Kepler-1710,5650.0,0.899,0.932,-0.04,-0.14261,G,0.0
KEPLER1715BKEPLER1715,Kepler-1715 b,776.1323276277063,4.14042267,1.24,646.0,53.0,0.22429,35.59730148,0.0,Kepler-1715,6212.0,1.209,1.082,-0.04,0.41691,F,0.0
KEPLER1720BKEPLER1720,Kepler-1720 b,776.1323276277063,3.21585295,1.72,697.0,55.86,0.1043,12.70639992,0.0,Kepler-1720,5573.0,0.839,0.939,-0.04,-0.33619,G,0.0
KEPLER1721BKEPLER1721,Kepler-1721 b,776.1323276277063,3.11856756,1.79,924.0,172.6,0.0519,4.592380047,0.0,Kepler-1721,5351.0,0.796,0.89,-0.04,-0.40675,G,0.0
KEPLER1730BKEPLER1730,Kepler-1730 b,776.1323276277063,4.48524519,1.12,833.0,113.75,0.1131,13.81019974,0.0,Kepler-1730,5942.0,1.142,1.009,-0.04,0.07455,G,0.0
KEPLER178CKEPLER178,Kepler-178 c,776.1323276277063,2.88,1.99,656.0,30.546,0.142,20.552802,0.0,Kepler-178,5676.0,1.066,0.852,-0.04,-0.20778,G,0.0
KEPLER178DKEPLER178,Kepler-178 d,776.1323276277063,3.95,1.32,392.0,3.874,0.397,96.678988,0.0,Kepler-178,5676.0,1.066,0.852,-0.04,-0.20778,G,0.0
KEPLER178BKEPLER178,Kepler-178 b,776.1323276277063,2.9,1.97,846.0,84.571,0.085,9.576694,0.0,Kepler-178,5676.0,1.066,0.852,-0.04,-0.20778,G,0.0
KEPLER1806BKEPLER1806,Kepler-1806 b,776.1323276277063,2.35560189,2.59,729.0,66.89,0.0813,9.033320427,0.0,Kepler-1806,5311.0,0.788,0.884,-0.04,-0.43504,G,0.0
KEPLER181CKEPLER181,Kepler-181 c,776.1323276277063,1.99,3.22,937.0,168.188,0.049,4.302149,0.0,Kepler-181,5333.0,0.749,0.81,-0.04,-0.37878,G,0.0
KEPLER181BKEPLER181,Kepler-181 b,776.1323276277063,1.27,5.77,1041.0,255.584,0.04,3.137873,0.0,Kepler-181,5333.0,0.749,0.81,-0.04,-0.37878,G,0.0
KEPLER1813BKEPLER1813,Kepler-1813 b,776.1323276277063,1.413,5.03,1059.0,298.2,0.0364,2.818160057,0.0,Kepler-1813,5167.0,0.787,0.812,-0.04,-0.4,K,0.0
KEPLER1828BKEPLER1828,Kepler-1828 b,776.1323276277063,2.11598626,2.98,799.0,96.27,0.0924,10.2737999,0.0,Kepler-1828,5806.0,0.899,0.996,-0.04,-0.11128,G,0.0
KEPLER1839BKEPLER1839,Kepler-1839 b,776.1323276277063,1.9493759,3.31,1049.0,286.32,0.0583,5.056759834,0.0,Kepler-1839,5926.0,0.939,1.03,-0.04,0.19174,G,0.0
KEPLER187BKEPLER187,Kepler-187 b,776.1323276277063,1.41,5.04,1244.0,902.239,0.059,4.938864,0.0,Kepler-187,6105.0,1.287,1.081,-0.04,0.49267,F,0.0
KEPLER187CKEPLER187,Kepler-187 c,776.1323276277063,2.67,2.2,963.0,324.134,0.099,10.640263,0.0,Kepler-187,6105.0,1.287,1.081,-0.04,0.49267,F,0.0
KEPLER189BKEPLER189,Kepler-189 b,776.1323276277063,1.21,5.96,678.0,45.389,0.088,10.399931,0.0,Kepler-189,5235.0,0.75,0.803,-0.04,-0.44774,K,0.0
KEPLER189CKEPLER189,Kepler-189 c,22.7,2.38,9.25,544.0,18.811,0.137,20.134866,0.0,Kepler-189,5235.0,0.75,0.803,-0.04,-0.44774,K,0.0
KEPLER1900BKEPLER1900,Kepler-1900 b,776.1323276277063,1.62314676,4.2,1356.0,798.35,0.042,2.986229897,0.0,Kepler-1900,6173.0,1.041,1.104,-0.04,0.21994,F,0.0
KEPLER1914BKEPLER1914,Kepler-1914 b,776.1323276277063,2.9429803,1.93,585.0,27.66,0.1954,30.82789993,0.0,Kepler-1914,5982.0,0.96,1.047,-0.04,0.07728,G,0.0
KEPLER1946BKEPLER1946,Kepler-1946 b,776.1323276277063,2.48812698,2.41,1143.0,403.53,0.0394,3.035190105,0.0,Kepler-1946,5505.0,0.873,0.887,-0.04,-0.27885,G,0.0
KEPLER1978BKEPLER1978,Kepler-1978 b,776.1323276277063,2.67,2.2,676.0,49.3,0.0914,10.84969477,0.0,Kepler-1978,5251.0,0.778,0.869,-0.04,-0.29793,K,0.0
KEPLER1993BKEPLER1993,Kepler-1993 b,776.1323276277063,4.15,1.24,903.0,157.45,0.1943,26.6565737,0.0,Kepler-1993,5159.0,3.062,1.373,-0.04,0.778,K,0.0
KEPLER225BKEPLER225,Kepler-225 b,776.1323276277063,1.2,5.95,579.0,38.883,0.056,6.738975,0.0,Kepler-225,3682.0,0.48,0.593,-0.04,-0.99568,M,1.0
KEPLER225CKEPLER225,Kepler-225 c,776.1323276277063,1.84,3.56,412.0,9.903,0.111,18.794234,0.0,Kepler-225,3682.0,0.48,0.593,-0.04,-0.99568,M,1.0
KEPLER308BKEPLER308,Kepler-308 b,776.1323276277063,2.12,2.96,833.0,108.64,0.09,9.694928,0.0,Kepler-308,5895.0,0.941,0.92,-0.04,-0.11567,G,0.0
KEPLER308CKEPLER308,Kepler-308 c,776.1323276277063,2.16,2.9,714.0,58.679,0.123,15.38231,0.0,Kepler-308,5895.0,0.941,0.92,-0.04,-0.11567,G,0.0
KEPLER375CKEPLER375,Kepler-375 c,776.1323276277063,2.65,2.22,720.0,33.152,0.141,19.986326,0.0,Kepler-375,5826.0,0.837,0.891,-0.04,-0.16278,G,0.0
KEPLER375BKEPLER375,Kepler-375 b,776.1323276277063,1.45,4.87,851.0,64.444,0.101,12.125934,0.0,Kepler-375,5826.0,0.837,0.891,-0.04,-0.16278,G,0.0
KEPLER477BKEPLER477,Kepler-477 b,776.1323276277063,2.07,3.06,649.0,38.71,0.0911,11.11990653,0.0,Kepler-477,5240.0,0.79,0.87,-0.04,-0.372,K,0.0
KEPLER498BKEPLER498,Kepler-498 b,776.1323276277063,3.03,1.86,931.0,202.775,0.0897,9.61375356,0.0,Kepler-498,5744.0,0.96,0.98,-0.04,0.17242,G,0.0
KEPLER562BKEPLER562,Kepler-562 b,776.1323276277063,5.21,0.921,658.0,67.435,0.1333,18.009314436,0.0,Kepler-562,5575.0,0.9,0.93,-0.04,0.01578,G,0.0
KEPLER633CKEPLER633,Kepler-633 c,776.1323276277063,2.296,2.67,725.0,115.4,0.16246,23.78319931,0.0,Kepler-633,5899.0,1.15,1.02,-0.05,0.16,G,0.0
KEPLER651BKEPLER651,Kepler-651 b,776.1323276277063,2.37,2.56,574.0,27.223,0.14078,21.38521506,0.0,Kepler-651,5522.0,0.87,0.92,-0.04,-0.25322,G,0.0
KEPLER656BKEPLER656,Kepler-656 b,776.1323276277063,3.12,1.79,1569.0,924.374,0.02231,1.260259094,0.0,Kepler-656,5281.0,0.82,0.86,-0.04,-0.29864,K,0.0
KEPLER658BKEPLER658,Kepler-658 b,776.1323276277063,1.63,4.17,871.0,223.745,0.0188,1.287076762,0.0,Kepler-658,4103.0,0.6,0.63,-0.04,-0.89922,K,0.0
KEPLER681BKEPLER681,Kepler-681 b,776.1323276277063,3.08,1.82,489.0,14.151,0.1635,26.39435646,0.0,Kepler-681,5021.0,0.76,0.8,-0.04,-0.45672,K,0.0
KEPLER687BKEPLER687,Kepler-687 b,776.1323276277063,3.52,1.54,518.0,15.648,0.1326,20.50586978,0.0,Kepler-687,4841.0,0.73,0.77,-0.04,-0.56669,K,0.0
KEPLER710BKEPLER710,Kepler-710 b,776.1323276277063,1.88,3.47,1174.0,710.872,0.0524,4.347285527,0.0,Kepler-710,5611.0,0.91,0.94,-0.04,0.26474,G,0.0
KEPLER711BKEPLER711,Kepler-711 b,776.1323276277063,3.41,1.59,487.0,15.569,0.1429,23.58914398,0.0,Kepler-711,5222.0,0.8,0.84,-0.04,-0.49939,K,0.0
KEPLER775BKEPLER775,Kepler-775 b,776.1323276277063,1.19,5.9,1612.0,1496.75,0.01834,0.974868926,0.0,Kepler-775,5468.0,0.84,0.92,-0.04,-0.26699,G,0.0
KEPLER858BKEPLER858,Kepler-858 b,776.1323276277063,4.87,1.0,399.0,6.338,0.33939,76.13602028,0.0,Kepler-858,5653.0,0.91,0.96,-0.04,-0.1131,G,0.0
KEPLER892BKEPLER892,Kepler-892 b,776.1323276277063,2.81,2.06,556.0,18.196,0.1015,13.7521072,0.0,Kepler-892,4747.0,0.72,0.75,-0.04,-0.73492,K,0.0
KEPLER929BKEPLER929,Kepler-929 b,776.1323276277063,1.11,5.67,2362.0,8159.933,0.01982,0.921032135,0.0,Kepler-929,5869.0,1.02,1.01,-0.04,0.46075,G,0.0
KEPLER992BKEPLER992,Kepler-992 b,776.1323276277063,1.62,4.21,510.0,15.291,0.13372,20.16034462,0.0,Kepler-992,4944.0,0.74,0.8,-0.04,-0.56959,K,0.0
TOI2989BTOI2989,TOI-2989 b,953.485221,12.55405838,2.7,1001.0,124.0,0.0384,3.122832,0.0,TOI-2989,4672.0,0.76,0.77,-0.04,-0.73755,K,4.0
TOI733BTOI733,TOI-733 b,5.72,1.992,3.98,1055.8,207.1,0.0618,4.884765,0.0,TOI-733,5585.0,0.949,0.956,-0.04,-0.08619,G,0.0
WASP145ABWASP145A,WASP-145 A b,282.8687,10.0881,1.6,1200.0,313.4012,0.0261,1.7690381,0.0,WASP-145 A,4900.0,0.68,0.76,-0.04,-0.68352,K,2.0
WASP60BWASP60,WASP-60 b,174.8065,9.86392,0.378,1479.0,925.4935,0.05548,4.305,0.0,WASP-60,5900.0,1.17,1.19,-0.04,0.34748,G,1.0
XO4BXO4,XO-4 b,451.3186,14.01125,0.83,1630.0,1112.27,0.05524,4.12508,0.0,XO-4,6397.0,1.45,1.1,-0.04,0.53558,F,5.0
24SEXB24SEX,24 Sex b,776.1323276277063,13.4,1.44,810.0,419.6014612575567,1.333,452.8,0.0,24 Sex,5098.0,4.9,1.54,-0.03,1.164,K,0.0
24SEXC24SEX,24 Sex c,776.1323276277063,13.9,0.559,810.0,419.6014612575567,2.08,883.0,0.0,24 Sex,5098.0,4.9,1.54,-0.03,1.164,K,0.0
8UMIB8UMI,8 UMi b,776.1323276277063,13.6,0.91,810.0,419.6014612575567,0.49,93.4,0.0,8 UMi,4847.0,10.3,1.44,-0.03,1.72518,K,0.0
91AQRB91AQR,91 Aqr b,776.1323276277063,13.1,2.49,810.0,419.6014612575567,0.7,181.4,0.0,91 Aqr,4665.0,11.0,1.4,-0.03,1.69239,K,0.0
BD1763BBD1763,BD-17 63 b,1639.99458012,12.8,4.3,810.0,419.6014612575567,1.34,655.57,0.0,BD-17 63,4714.0,0.74,0.741,-0.03,-0.678,K,5.0
COROT11BCOROT11,CoRoT-11 b,740.51,16.03,0.99,1657.0,1890.649,0.0436,2.99433,0.0,CoRoT-11,6440.0,1.37,1.27,-0.03,0.37753,F,6.0
